title,best_persona_match,match_score,type,land_area,building_area,bedrooms,bathrooms,floors,address_city,SCHOOL,HOSPITAL,TRANSPORT,MARKET,MALL
Dijual cepat rumah Golden Stone nego sampai deal BU,Pasangan Bekerja tanpa Anak,0.8,Rumah,50.0,56.0,3.0,2.0,2.0,Tangerang Kota,0,0,0,1,0
jual MURAH apartemen M Town summarecon Serpong,Individu Lajang,0.6,Apartemen,0.0,55.0,1.0,1.0,1.0,Tangerang Kota,0,0,0,0,0
Rumah Crystal Gading Serpong 170m² Nego,Pasangan Bekerja dengan Anak,0.2,Rumah,170.0,150.0,4.0,3.0,1.0,Tangerang Kota,0,0,0,0,0
Rumah Strategis Dekat Summarecon Mall Serpong Free Biaya Biaya J-24623,Pasangan Bekerja tanpa Anak,0.6,Rumah,76.0,50.0,2.0,1.0,2.0,Tangerang Kota,1,1,1,1,1
"RUMAH 1LT DEKET DG TOL JELUPANG,   REGENCY MELATI MAS 2, SERPONG",Pasangan Bekerja dengan Anak,0.4,Rumah,185.0,130.0,3.0,3.0,1.0,Tangerang Selatan Kota,0,1,0,0,0
Dijual Rumah 2 lantai Terawat & Minimalis area Graha Bintaro,Pasangan Bekerja dengan Anak,0.4,Rumah,72.0,105.0,4.0,2.0,2.0,Tangerang Selatan Kota,0,1,1,0,0
Rumah cluster dengan kolam renang dekat Gading Serpong,Pasangan Bekerja tanpa Anak,0.6,Rumah,60.0,38.0,3.0,1.0,1.0,Tangerang Kota,1,0,1,1,0
Rumah Baru 3 Lantai Siap Huni Cluster Winona Alam Sutera,Pasangan Bekerja dengan Anak,0.2,Rumah,108.0,198.0,4.0,3.0,3.0,Tangerang Selatan Kota,1,1,1,0,1
"Dijual Cepat Condominium MidTown-Signature Gading Serpong 2BR 71,89m2",Pasangan Bekerja tanpa Anak,0.6,Apartemen,0.0,71.0,2.0,2.0,1.0,Tangerang Kota,0,1,1,1,1
Rumah Fresco 8x15 dengan 3 kamar lokasi dekat mall SMS,Pasangan Bekerja dengan Anak,0.4,Rumah,120.0,138.0,3.0,3.0,1.0,Tangerang Kota,1,0,0,1,1
Dijual Rumah 2 Lantai Siap Huni Sutera Orlanda Full Interior,Pasangan Bekerja dengan Anak,0.6,Rumah,240.0,243.0,5.0,4.0,1.0,Tangerang Selatan Kota,1,0,0,0,0
Rumah Siap huni Hook Modern Classic Pasadena residence Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,214.0,176.0,4.0,3.0,1.0,Tangerang Kota,1,1,0,0,0
Rumah murah lokasi premium di PHG Gading Serping,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,153.0,4.0,2.0,1.0,Tangerang Kota,1,1,0,0,0
Dijual Rumah Hook Mewah Les Belles Maisons Bsd,Pasangan Bekerja dengan Anak,0.8,Rumah,300.0,400.0,4.0,2.0,1.0,Tangerang Selatan Kota,1,0,0,0,0
"Dijual Rumah Full Furnished,latigo Village Gading Serpong",Pasangan Bekerja dengan Anak,0.2,Rumah,120.0,160.0,5.0,4.0,1.0,Tangerang Kota,1,0,0,0,0
PARK SERPONG Phase 3 Tipe Cendana Suites by Lippo Karawaci OPEN NUP,Pasangan Bekerja dengan Anak,0.4,Rumah,80.0,89.0,3.0,3.0,1.0,Tangerang Selatan Kota,1,1,1,1,1
jual  rumah alam sutera,Pasangan Bekerja tanpa Anak,0.6,Rumah,80.0,80.0,2.0,2.0,2.0,Tangerang Selatan Kota,1,1,1,0,0
Hunian Mewah Pasadena Grand Residence by Paramount Land,Pasangan Bekerja dengan Anak,0.6,Rumah,216.0,283.0,5.0,4.0,1.0,Tangerang Selatan Kota,0,0,0,1,0
Jual Rumah pondok hijau Golf summarecon serpong Murah siap Huni,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,153.0,4.0,2.0,1.0,Tangerang Kota,0,0,0,0,0
Rumah LB 163 Strategis 6 Menit ke Pasar Modern Gading Serpong J-18262,Pasangan Bekerja dengan Anak,0.2,Rumah,153.0,163.0,4.0,4.0,2.0,Tangerang Kota,1,0,1,1,1
RUMAH TRIMEZIA GADING SERPONG,Pasangan Bekerja dengan Anak,0.4,Rumah,135.0,200.0,6.0,4.0,1.0,Tangerang Kota,0,0,0,0,0
(LD) Townhouse 2 lantai dipusat kota akses strategis,Pasangan Bekerja dengan Anak,0.6,Rumah,84.0,69.0,3.0,2.0,2.0,Tangerang Selatan Kota,0,0,0,0,0
NEW LAUNCHING GRAND PASADENA VILLAGE GADING SERPONG,Pasangan Bekerja dengan Anak,0.4,Rumah,152.0,200.0,4.0,4.0,1.0,Tangerang Kota,1,0,0,0,0
Dijual Rumah Siap Huni Cluster Atlanta Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,95.0,116.0,3.0,3.0,1.0,Tangerang Kota,0,0,0,0,0
Strozzi Tipe Deluxe 8x12M Harga Mulai 2 Man Dekat Cluster Leonora,Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,1.0,Tangerang Kota,1,1,0,0,1
"Cluster Strozzi Summarecon Gading Serpong Rumah7x12m, 8x12m Dp Min 5",Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,1.0,Tangerang Kota,1,1,0,1,1
Dijual Rumah Siap Huni Murah Cluster Malibu Gading Serpong,Pasangan Bekerja tanpa Anak,1.0,Rumah,48.0,70.0,2.0,2.0,1.0,Tangerang Kota,1,1,0,1,1
dijual rumah di cluster boston village gading serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,84.0,98.0,3.0,2.0,1.0,Tangerang Kota,0,0,0,0,0
Termurah di Gading Serpong Leonora Harga 1man Lokasi Langsung ke Gate,Pasangan Bekerja dengan Anak,0.6,Rumah,72.0,95.0,3.0,2.0,1.0,Tangerang Kota,1,0,0,0,1
Premium Strozzi Serpong  BERKELAS Attic Room 3 MAN  DEKAT Mall Sms,Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,3.0,Tangerang Kota,1,1,1,1,1
Rumah Modern LT 120 Free Renov 13 Mnt ke Mall Alam Sutera J-24091,Pasangan Bekerja tanpa Anak,0.6,Rumah,120.0,72.0,2.0,2.0,1.0,Tangerang Selatan Kota,1,0,1,0,1
Sky House BSD hanya 395 juta NET (NO NEGO),Individu Lajang,0.6,Apartemen,21.0,21.0,1.0,1.0,1.0,Tangerang Kota,1,0,0,0,0
Paramount Land - Fresco Cluster Virginia Village L4,Pasangan Bekerja tanpa Anak,0.8,Rumah,32.0,41.0,2.0,1.0,2.0,Tangerang Kota,0,0,0,0,0
"Dp Min 5 Approve Cluster Strozzi Gading Serpong Rumah7x12, 8x12m",Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,1.0,Tangerang Kota,1,1,0,0,1
"Harga Mulai 2Man Dekat Cluster Leonora, Strozzi Tipe Deluxe 8x12",Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,1.0,Tangerang Kota,1,1,0,1,1
L6 Free Ppn Full Attic Rumah Termurah Di Gading Serpong Leonora,Pasangan Bekerja dengan Anak,0.6,Rumah,66.0,95.0,3.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
Rumah terakhir full marmer dari Gading Serpong Paramountland Pasadena,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,5.0,7.0,1.0,Tangerang Selatan Kota,1,1,0,0,0
Atlanta Village Paramountland Serpong utara full renov,Pasangan Bekerja dengan Anak,0.4,Rumah,80.0,82.0,3.0,3.0,2.0,Tangerang Kota,1,1,0,0,1
Dijual Rumah Rapi Funished bagus di Cluster Rossini Gading Serpong,Pasangan Bekerja dengan Anak,0.2,Rumah,84.0,100.0,4.0,3.0,1.0,Tangerang Kota,0,0,0,0,0
Dijual Rumah Cluster TIARA ada Kolam Renang di Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,562.45,744.0,5.0,5.0,1.0,Tangerang Kota,0,1,0,0,0
Grand Pasadena Village ukuran 8x18,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,4.0,4.0,2.0,Tangerang Kota,1,0,1,0,1
Dijual Cepat Rumah Rapi Siap Huni Di Cluster Tesla Gading Serpong,Pasangan Bekerja tanpa Anak,0.6,Rumah,77.0,73.0,2.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
DIJUAL RUMAH DI NARA VILLAGE GADING SERPONG,Pasangan Bekerja dengan Anak,0.2,Rumah,105.0,128.0,4.0,3.0,2.0,Tangerang Kota,0,0,0,0,0
Jual Rumah Alexandrite Gading Serpong 3 Kamar Kondisi Bagus Rapi,Pasangan Bekerja dengan Anak,0.6,Rumah,200.0,160.0,3.0,3.0,2.0,Tangerang Kota,0,0,0,0,1
Rumah Modern 3 KT 15 Menit ke Stasiun Jurang Mangu Siap Nego J-24347,Pasangan Bekerja dengan Anak,0.6,Rumah,88.0,120.0,3.0,2.0,2.0,Tangerang Selatan Kota,1,0,1,0,1
CLUSTER RUMAH DI BSD HANYA 600JT AJ,Pasangan Bekerja tanpa Anak,0.8,Rumah,45.0,64.0,3.0,2.0,2.0,Tangerang Selatan Kota,1,1,1,0,1
"Rumah 2 Lantai ready siap huni cukup bayar 10jt cicilan mulai 6,5 Juta",Pasangan Bekerja dengan Anak,0.4,Rumah,72.0,77.0,4.0,2.0,2.0,Tangerang Selatan Kota,1,1,1,0,0
Dijual Rumah Cendana Peak Boulevard,Pasangan Bekerja dengan Anak,0.6,Rumah,75.0,80.0,3.0,2.0,1.0,Tangerang Kota,0,0,0,0,0
JUAL CEPAT RUMAH HOOK CLUSTER ELISTA GADING SERPONG,Pasangan Bekerja dengan Anak,0.6,Rumah,126.0,140.0,3.0,2.0,1.0,Tangerang Kota,0,0,0,0,0
DIJUAL RUMAH Bagus 2 Lantai Cluster Alicante Gading Serpong,Pasangan Bekerja dengan Anak,0.2,Rumah,144.0,132.0,4.0,5.0,2.0,Tangerang Kota,0,0,0,0,0
Rumah 2 lantai Modern Compact Design  Posisi di hook,Pasangan Bekerja tanpa Anak,0.8,Rumah,46.0,48.0,3.0,2.0,2.0,Tangerang Selatan Kota,1,0,0,0,0
JUAL RUMAH CLUSTER SAMARA FURNISH GADING SERPONG,Pasangan Bekerja tanpa Anak,0.6,Rumah,108.0,96.0,2.0,2.0,1.0,Tangerang Kota,0,0,0,0,0
DIJUAL Rumah 2 Lantai Cluster Riviera Gading Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,72.0,72.0,3.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
Rumah Mewah Elegant Blackstone Home di Park Serpong harga perdana,Pasangan Bekerja dengan Anak,0.2,Rumah,133.0,125.0,5.0,4.0,2.0,Tangerang Kota,0,0,0,0,0
Paramount Land - Fresco Cluster British Tipe L8,Pasangan Bekerja dengan Anak,0.4,Rumah,128.0,138.0,3.0,3.0,2.0,Tangerang Kota,0,0,0,0,0
Dijual Cepat Rumah 2 lantai Pondok Kacang dekat  ke Alam Sutra,Pasangan Bekerja tanpa Anak,0.4,Rumah,112.0,69.0,4.0,4.0,2.0,Tangerang Selatan Kota,1,1,1,0,1
STROZZI GADING SERPONG SUMMARECON FREE PPN SIAP HUNI DESEMBER2024,Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,2.0,Tangerang Kota,0,0,0,1,0
TURUN HARGA  JUAL RUMAH SEMI FURNISH MELATI MAS TANGERANG BANTEN,Pasangan Bekerja dengan Anak,0.6,Rumah,200.0,180.0,5.0,2.0,1.0,Tangerang Kota,0,1,0,0,0
[Nego] Rumah Dijual Melati Mas,Pasangan Bekerja dengan Anak,0.4,Rumah,124.0,130.0,4.0,2.0,2.0,Tangerang Selatan Kota,1,0,1,0,1
DIJUAL Rumah 2 Lantai Perumahan Serpong Park,Pasangan Bekerja dengan Anak,0.2,Rumah,162.0,190.0,4.0,4.0,2.0,Tangerang Kota,0,0,0,0,0
"8x12 STROZZI Gading serpong 3lt L7L8 bunga 2,5 % cash 36x Free PPN DTP",Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,2.0,Tangerang Kota,0,0,1,0,1
Leonora Ready Stock Symphonia At Gading Serpong Free Ppn DTP 3 Lantai,Pasangan Bekerja dengan Anak,0.6,Rumah,66.0,95.0,3.0,2.0,2.0,Tangerang Kota,1,1,1,1,1
Free Ppn 3 Lantai Leonora Ready Stock Symphonia At Gading Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,72.0,95.0,3.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
DIJUAL Rumah di Sektor 6 Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,72.0,100.0,4.0,2.0,5.0,Tangerang Kota,0,0,0,0,0
Dijual Rumah Termurah di Gading Serpong Malibu Village,Pasangan Bekerja tanpa Anak,1.0,Rumah,56.0,70.0,2.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
TURUN HARGA  JUAL RUMAH SEMI FURNISH MELATI MAS TANGERANG BANTEN,Pasangan Bekerja dengan Anak,0.6,Rumah,200.0,180.0,5.0,2.0,1.0,Tangerang Kota,0,1,0,0,0
Rumah Dua Lantai Alliya Residence Graha Raya,Pasangan Bekerja dengan Anak,0.6,Rumah,50.0,80.0,3.0,2.0,1.0,Tangerang Selatan Kota,0,0,0,1,0
"Promo Rumah 2 lantai Ready siap huni Free DP, Free PPN Aryana Karawaci",Pasangan Bekerja dengan Anak,0.4,Rumah,72.0,77.0,4.0,2.0,2.0,Tangerang Kab.,0,0,0,0,0
Free Ppn 3 Lantai Leonora Ready Stock Symphonia At Gading Serpong 6x12,Pasangan Bekerja dengan Anak,0.6,Rumah,72.0,95.0,3.0,2.0,2.0,Tangerang Kota,1,1,1,1,1
"8x12 STROZZI Gading serpong 3lt L7L8 bunga 2,5 % cash 36x Free PPN DTP",Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,161.0,3.0,3.0,2.0,Tangerang Kota,0,0,1,0,1
"Dijual 2 bed room ,, sangat srtategis",Individu Lajang,0.8,Apartemen,0.0,36.0,2.0,1.0,1.0,Tangerang Kota,0,1,0,0,1
GEN COLLECTION CENDANA SUITES PHASE 3,Pasangan Bekerja dengan Anak,0.4,Rumah,79.0,88.0,3.0,3.0,2.0,Tangerang Kab.,0,0,0,0,0
Rumah Besar Sutera Jingga Sitara Alam Sutera Dekat Pasar 8,Pasangan Bekerja dengan Anak,0.6,Rumah,480.0,400.0,5.0,4.0,1.0,Tangerang Selatan Kota,0,0,0,0,0
Dijual Rumah 4 BR Regency Melati Mas,Pasangan Bekerja dengan Anak,0.2,Rumah,120.0,160.0,4.0,3.0,1.0,Tangerang Kota,0,0,0,0,0
Rumah 2 Lt Luas 20 Mnt ke Summarecon Mall Serpong Harga Nego J-24303,Pasangan Bekerja dengan Anak,0.6,Rumah,240.0,300.0,4.0,4.0,2.0,Tangerang Selatan Kota,1,1,1,1,1
"Dijual Rumah Full Furnish Melati Mas, Serpong",Pasangan Bekerja dengan Anak,0.4,Rumah,90.0,100.0,3.0,3.0,2.0,Tangerang Kota,0,0,0,0,0
(AM 2 LT) RUMAH KEREN DAN IDAMAN KELUARGA HARMONIS DI BSD,Pasangan Bekerja dengan Anak,0.2,Rumah,84.0,184.0,4.0,3.0,1.0,Tangerang Kota,1,0,0,0,0
Dijual Rumah Cluster Trimezia Gading Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,256.0,120.0,3.0,3.0,1.0,Tangerang Kota,0,0,0,0,0
Dijual Cepat Rumah Di Catalina Gading Serpong,Pasangan Bekerja tanpa Anak,0.6,Rumah,72.0,60.0,2.0,1.0,1.0,Tangerang Kota,0,0,0,0,0
Dijual rumah 2 lantai cendana essence phase 2 dan phase 3,Pasangan Bekerja dengan Anak,0.4,Rumah,117.0,68.0,3.0,3.0,2.0,Tangerang Kab.,0,0,0,0,0
Rumah 2 Lt Siap Huni 18 Mnt ke BSD Plaza Siap Huni Dibantu KPR J-15045,Pasangan Bekerja dengan Anak,0.2,Rumah,179.0,162.0,4.0,3.0,2.0,Tangerang Selatan Kota,1,1,1,1,1
Paramount Land - Fresco Cluster Arcadia Village Tipe L7,Pasangan Bekerja dengan Anak,0.4,Rumah,105.0,125.0,3.0,3.0,2.0,Tangerang Kota,0,0,0,0,0
Matera Residence High Ceiling 7mtr Lokasi Paling Tinggi Gading Serpong,Pasangan Bekerja dengan Anak,0.2,Rumah,162.0,1208.0,4.0,3.0,1.0,Tangerang Selatan Kota,0,0,0,0,0
Rumah Martinez Hook Furnish Cantik Murah Summarecon Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,72.0,60.0,3.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
DIJUAL RUMAH FULL FURNISHED RAINBOW SPRING CONDOVILLAS,Pasangan Bekerja dengan Anak,0.2,Rumah,105.0,95.0,4.0,3.0,5.0,Tangerang Kota,0,0,0,0,0
Murah Rumah 2 Lt Bagus Lt 119 m2 Canary The Spring Gading Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,119.0,100.0,3.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
Rumah Luas 10 Mnt ke Supermal Karawaci Semi Furnish Siap Huni J-12044,Pasangan Bekerja dengan Anak,0.4,Rumah,180.0,120.0,3.0,3.0,2.0,Tangerang Kota,1,1,1,1,1
Terravia BELOVA CLASSIC Dekat Enchante Zora Dibawah 2man BSD City 6x11,Pasangan Bekerja dengan Anak,0.4,Rumah,66.0,95.0,3.0,3.0,2.0,Tangerang Kota,1,0,0,0,0
Dekat Enchante Zora Dibawah 2man BSD City Terravia BELOVA CLASSIC Prem,Pasangan Bekerja dengan Anak,0.4,Rumah,66.0,95.0,3.0,3.0,2.0,Tangerang Kota,1,0,0,0,0
DIJUAL RUMAH CLUSTER SERENA LAKE GADING SERPONG,Pasangan Bekerja dengan Anak,0.2,Rumah,112.0,177.0,5.0,3.0,3.0,Tangerang Kota,0,0,0,0,0
"Mozart Symphonia Type 9 Deluxe 2,5lt Mewah Terawat",Pasangan Bekerja dengan Anak,0.6,Rumah,153.0,163.0,3.0,2.0,5.0,Tangerang Kota,0,0,0,0,0
Rumah di Bsd Paling Strategis Dengan Harga 1man Terbaik Terravia,Pasangan Bekerja dengan Anak,0.4,Rumah,66.0,95.0,3.0,3.0,2.0,Tangerang Kota,1,1,0,0,1
Dijual Dan Disewakan Rumah Full RENOV  di Latigo Gading Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,120.0,220.0,3.0,3.0,1.0,Tangerang Kota,0,0,0,0,0
6x11 Dibawah 2man BSD City Terravia BELOVA CLASSIC Dekat Enchante Zora,Pasangan Bekerja dengan Anak,0.4,Rumah,66.0,95.0,3.0,3.0,2.0,Tangerang Selatan Kota,1,0,0,0,0
DIJUAL RUMAH DI CLUSTER FLAMBOYAN ALAM SUTERA INDAH,Pasangan Bekerja dengan Anak,0.2,Rumah,112.0,150.0,4.0,4.0,1.0,Tangerang Selatan Kota,0,0,0,0,0
Dijual Rugi Rumah (2 Gandeng) di Lippo Karawaci - Tangerang,Pasangan Bekerja dengan Anak,0.6,Rumah,398.0,375.0,6.0,6.0,2.0,Tangerang Kota,0,0,0,0,0
Rumah Gading Serpong Cluster Opal Summarecon Serpong,Pasangan Bekerja tanpa Anak,0.6,Rumah,80.0,85.0,2.0,2.0,1.0,Tangerang Kota,1,0,1,0,1
DIJUAL GRAND PASADENA VILLAGE START 4MAN HANYA 33 UNIT GADING SERPONG,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,5.0,7.0,2.0,Tangerang Kota,0,1,0,0,0
Rumah di BSD City Tangerang Di Keliling Fasilitas Umum Lengkap,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,60.0,3.0,2.0,1.0,Tangerang Kota,1,1,0,1,0
Rumah Cluster Dekat Sumarecon Mall di Daerah Dasana Indah Kelapa Dua,Pasangan Bekerja tanpa Anak,0.8,Rumah,68.0,64.0,2.0,1.0,1.0,Tangerang Kab.,0,1,0,1,1
Grand Pasadena Village Start 4MAN Luxury 33 Unit Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,5.0,7.0,1.0,Tangerang Kota,0,0,0,0,0
Posisi Ramai Komersial dekat Bsd Grand Pasadena Village Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,5.0,7.0,1.0,Tangerang Kota,1,0,0,1,0
Start 4 MAN Luxury Grand Pasadena Village HANYA 33 Unit Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,5.0,7.0,1.0,Tangerang Kota,0,0,0,0,0
DIJUAL GRAND PASADENA VILLAGE START 4MAN HANYA 33 UNIT GADING SERPONG,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,5.0,7.0,1.0,Tangerang Kota,0,0,0,0,0
rumah cluster sangat dekat dari pintu tol menuju rumah,Pasangan Bekerja tanpa Anak,0.8,Rumah,64.0,45.0,3.0,2.0,2.0,Tangerang Selatan Kota,1,0,1,1,0
Rumah Siap Huni Serpong Lagoo Cluster Lotus Garden,Pasangan Bekerja tanpa Anak,0.6,Rumah,72.0,39.0,2.0,1.0,1.0,Tangerang Kota,0,0,0,0,0
Big Multifunction Room GRANDPASADENA residences 2 Lantai Marmer,Pasangan Bekerja dengan Anak,0.4,Rumah,144.0,204.0,5.0,7.0,1.0,Tangerang Kota,0,0,0,0,0
Dijual Cepat Murah Rumah Butuh Renovasi Sektor 1E Gading Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,108.0,150.0,3.0,2.0,1.0,Tangerang Kota,0,0,0,0,0
Rumah Murah dijual Cepat,Pasangan Bekerja dengan Anak,0.4,Rumah,135.0,190.0,3.0,3.0,2.0,Tangerang Selatan Kota,1,1,1,1,1
"DIJUAL RUMAH PEPABRI RAYA, KUNCIRAN, ALAM SUTERA",Pasangan Bekerja dengan Anak,0.2,Rumah,84.0,168.0,5.0,4.0,1.0,Tangerang Selatan Kota,1,0,0,0,1
"Rumah 108m2 1,5 lantai dekat  tol tangerang karawaci BSD Alam Sutera",Pasangan Bekerja dengan Anak,0.6,Rumah,108.0,100.0,3.0,2.0,2.0,Tangerang Kota,0,0,1,0,1
DIJUAL Rumah Perumahan Serpong Park,Pasangan Bekerja dengan Anak,0.2,Rumah,162.0,190.0,4.0,4.0,2.0,Tangerang Kota,0,0,0,0,0
RUMAH VIRAL PARK SERPONG TAHAP 3 DEVELOPER LIPPO KARAWACI,Individu Lajang,0.8,Rumah,31.0,33.0,1.0,1.0,2.0,Tangerang Kota,0,0,0,0,0
RUMAH NUANSA JEPANG AREA PALING DEKAT MALL DAN TOLL WYNYARD HIERA,Pasangan Bekerja dengan Anak,0.4,Rumah,98.0,160.0,3.0,3.0,3.0,Tangerang Kota,1,1,1,0,1
RUMAH VIRAL PARK SERPONG Tipe Q21 by Lippo Karawaci Kota Mandiri 400Ha,Pasangan Bekerja tanpa Anak,1.0,Rumah,47.0,51.0,2.0,2.0,1.0,Tangerang Kota,1,1,1,1,1
VP - Dijuar Cepat Rumah mewah & Furnish Park Serpong Black Slate,Pasangan Bekerja dengan Anak,0.2,Rumah,112.0,75.5,5.0,4.0,1.0,Tangerang Kota,0,0,0,0,0
DIJUAL Rumah Cluster Riviera Gading Serpong,Pasangan Bekerja dengan Anak,0.6,Rumah,72.0,72.0,3.0,2.0,2.0,Tangerang Kota,0,0,0,0,0
DIJUAL RUMAH BARU BANGUN DEKAT SATPAM DI VILLA MELATI MAS SERPONG,Pasangan Bekerja dengan Anak,0.4,Rumah,135.0,230.0,5.0,3.0,2.0,Tangerang Selatan Kota,1,0,1,0,1
APARTEMEN STUDIO GADING SERPONG PARAMOUNT SKYLINE dekat kampus UMN,Individu Lajang,0.8,Apartemen,0.0,28.0,1.0,1.0,1.0,Tangerang Kota,0,0,0,0,0
Rumah murah siap huni di Alam Sutera flamboyan Hoek,Pasangan Bekerja dengan Anak,0.6,Rumah,260.0,212.0,4.0,4.0,2.0,Tangerang Selatan Kota,1,0,0,0,1
"Hanya 15 Menit Ke Bandara, 5 Menit Mall, BSD New Product Alam Sutera 2",Pasangan Bekerja tanpa Anak,1.0,Rumah,50.0,60.0,2.0,2.0,2.0,Tangerang Kota,1,1,1,0,1
Rumah Bagus Terawat Siap Huni Dekat Ke Alam Sutra,Pasangan Bekerja dengan Anak,0.4,Rumah,185.0,250.0,6.0,3.0,2.0,Tangerang Selatan Kota,0,0,0,0,0
Rumah 2 Lt Siap Huni di Tangerang 10 Mnt ke RS Siloam Bisa KPR J-9383,Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,110.0,4.0,2.0,2.0,Tangerang Kota,1,1,1,1,1
Rumah LT 90 Semi Furnish 10 Menit ke RS Bethsaida Sudah Renov J-10428,Pasangan Bekerja tanpa Anak,0.6,Rumah,90.0,65.0,2.0,1.0,1.0,Tangerang Kota,1,1,1,1,1
Rumah 2 Lantai CENDANA ESSENCE Lippo Karawaci Akses Tol ON Progres 90%,Pasangan Bekerja dengan Anak,0.4,Rumah,82.0,68.0,3.0,3.0,2.0,Tangerang Selatan Kota,1,1,1,1,1
"Alam Sutera 2 Hanya 15 Menit Ke Bandara, 5 Menit Mall New Product",Pasangan Bekerja tanpa Anak,1.0,Rumah,50.0,60.0,2.0,2.0,2.0,Tangerang Selatan Kota,1,1,1,0,1
Alam Sutera 2 Dekat Toll Kunciran Serpong Dan Mall Ikea 2 Lantai,Pasangan Bekerja tanpa Anak,1.0,Rumah,50.0,60.0,2.0,2.0,2.0,Tangerang Kota,1,1,1,0,1
Rumah Dijual di Sektor 1 D Gading Serpong Tangerang NCY,Pasangan Bekerja dengan Anak,0.2,Rumah,162.0,130.0,4.0,3.0,1.0,Tangerang Kota,1,0,0,0,0
Dijual Rumah Hoek Siap Huni Cluster Volta Scientia - Gading Serpong,Pasangan Bekerja dengan Anak,0.4,Rumah,210.0,159.0,4.0,3.0,2.0,Tangerang Kota,0,0,0,0,0
Get Last Call Hanya 800 jt Alam Sutera 2 Langsung Nup Promo Best Price,Pasangan Bekerja tanpa Anak,1.0,Rumah,50.0,60.0,2.0,2.0,2.0,Tangerang Selatan Kota,1,1,1,0,1
Rumah Siap Huni Serpong Lagoo Cluster Lotus Garden,Pasangan Bekerja tanpa Anak,0.6,Rumah,72.0,39.0,2.0,1.0,1.0,Tangerang Kota,0,0,0,0,0
Jual Rumah di Sektor 1 D Gading Serpong Tangerang NCY,Pasangan Bekerja dengan Anak,0.2,Rumah,162.0,130.0,4.0,3.0,1.0,Tangerang Kota,0,0,0,0,0
JUAL RUMAH BARU 2 LT DI CLUSTER TERDEPAN VILLA MELATI MAS,Pasangan Bekerja dengan Anak,0.4,Rumah,135.0,230.0,5.0,3.0,2.0,Tangerang Selatan Kota,1,0,1,0,1
Langsung nup promo best price Last Call Under 1 Man Alam Sutera 2,Pasangan Bekerja tanpa Anak,1.0,Rumah,50.0,60.0,2.0,2.0,2.0,Tangerang Kota,1,1,1,0,1
RUMAH BARU SIAP HUNI DI GRAHA RAYA BINTARO JAYA,Pasangan Bekerja dengan Anak,0.2,Rumah,112.0,190.0,4.0,4.0,2.0,Tangerang Selatan Kota,0,0,0,0,0
Dijual Rumah 4BR Villa Melati Mas,Pasangan Bekerja dengan Anak,0.2,Rumah,100.0,140.0,4.0,3.0,1.0,Tangerang Selatan Kota,0,0,0,0,0
"Rumah Hoek Alam Sutera, Tanah Luas, Murah, cocok untuk Investasi",Pasangan Bekerja dengan Anak,0.6,Rumah,378.0,250.0,5.0,3.0,2.0,Tangerang Selatan Kota,0,0,0,0,0
